編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLOLQHPFFFK17DA,23,96.63,住家用,鋼筋混凝土造,86年8月27日,七層,二層
RPPOMLOLQHPFFFK17DA,23,13.74,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPROMLOLQHPFFFK37DA,14,101.71,見其他登記事項,見其他登記事項,95年8月3日,三層,一層 二層 三層 屋頂突出物 地下層
RPROMLOLQHPFFFK37DA,14,7.69,見其他登記事項,見其他登記事項,95年8月3日,三層,
RPXNMLKLQHPFFFK47DA,1,3.50,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,一層
RPXNMLKLQHPFFFK47DA,1,96.60,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,二層
RPXNMLKLQHPFFFK47DA,1,.73,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPXNMLKLQHPFFFK47DA,1,53.51,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPXNMLKLQHPFFFK47DA,1,21.64,見其他登記事項,鋼筋混凝土造,108年4月16日,十四層,
RPWOMLOLQHPFFFK87DA,26,200.94,住家用,鋼筋混凝土造,83年4月19日,四層,一層 二層 三層 四層
RPOOMLLLQHPFFFK76DA,14,97.76,住家用,見其他登記事項,95年5月3日,十四層,二層
RPOOMLLLQHPFFFK76DA,14,16.50,共有部分,見其他登記事項,95年5月3日,十四層,
RPOOMLLLQHPFFFK76DA,14,17.22,共有部分,見其他登記事項,95年5月3日,十四層,
RPPNMLOLQHPFFFK07DA,4,88.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,一層
RPPNMLOLQHPFFFK07DA,4,14.84,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPNMLOLQHPFFFK07DA,4,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPNMLOLQHPFFFK07DA,4,49.86,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQOMLLLQHPFFFK96DA,13,30.18,住家用,見其他登記事項,96年4月11日,五層,四層
RPQOMLLLQHPFFFK96DA,13,10.19,見其他登記事項,見其他登記事項,96年4月11日,五層,
RPPNMLRJQHPFFDK96DA,27,87.14,住家用,鋼筋混凝土造,82年8月11日,七層,六層
RPPNMLRJQHPFFDK96DA,27,40.95,見其他登記事項,鋼筋混凝土造,82年8月11日,七層,
RPPNMLPKQHPFFDK86DA,16,15.10,住家用,鋼筋混凝土造,93年8月12日,五層,五層
RPPNMLPKQHPFFDK86DA,16,15.10,住家用,鋼筋混凝土造,93年8月12日,五層,五層
RPPNMLPKQHPFFDK86DA,16,8.02,見其他登記事項,鋼筋混凝土造,93年8月12日,五層,
RPPNMLPKQHPFFDK86DA,16,8.02,見其他登記事項,鋼筋混凝土造,93年8月12日,五層,
RPWNMLMKQHPFFDK27DA,,212.47,住家用,鋼筋混凝土造,109年4月13日,四層,一層 二層 三層 四層
RPSNMLNKQHPFFDK96DA,16,15.79,住家用,鋼筋混凝土造,93年6月23日,三層,一層
RPSNMLNKQHPFFDK96DA,16,4.62,見其他登記事項,鋼筋混凝土造,93年6月23日,三層,
RPOOMLKLQHPFFDK09DA,52,88.76,住家用,見其他登記事項,57年7月1日,二層,一層 二層
RPXNMLKLQHPFFDK27DA,,76.77,住家用,鋼筋混凝土造,108年12月20日,五層,三層
RPXNMLKLQHPFFDK27DA,,40.82,共有部分,鋼筋混凝土造,108年12月20日,五層,
RPPNMLLLQHPFFDK56DA,4,144.83,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,十四層
RPPNMLLLQHPFFDK56DA,4,127.44,共有部分,鋼筋混凝土造,105年8月12日,十四層,
RPQNMLLLQHPFFDK66DA,4,144.83,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,六層
RPQNMLLLQHPFFDK66DA,4,127.44,共有部分,鋼筋混凝土造,105年8月12日,十四層,
RPRNMLLLQHPFFDK76DA,15,219.76,住家用,鋼筋混凝土造,94年6月16日,四層,一層 二層 三層 四層
RPUNMLTKQHPFFDK77DA,,137.01,住家用,鋼筋混凝土造,108年7月29日,三層,一層 二層 三層
RPROMLTKQHPFFDK57DA,27,165.30,住家用,鋼筋混凝土造,82年5月15日,三層,一層 二層 三層
RPVNMLTKQHPFFDK87DA,5,203.52,住家用,鋼筋混凝土造,104年9月30日,五層,一層 二層 三層 四層 地下一層 見其他登記事項
RPVNMLTKQHPFFDK87DA,5,55.89,共有部分,鋼筋混凝土造,104年9月30日,五層,
RPRNMLRKQHPFFCK17DA,,180.14,見其他登記事項,鋼筋混凝土造,109年3月16日,四層,一層 二層 三層 四層
RPRNMLSKQHPFFCK27DA,,169.26,住商用,鋼筋混凝土造,,二層,一層 二層
RPTNMLNJQHPFFCK86DA,,232.83,住家用,鋼筋混凝土造,109年5月1日,四層,一層 二層 三層 四層
RPQNMLOLQHPFFCK86DA,,185.27,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層
RPSNMLOLQHPFFCK07DA,,92.64,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層
RPSNMLOLQHPFFCK07DA,,92.64,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層
RPPNMLOLQHPFFBK66DA,,42.08,住家用,鋼筋混凝土造,109年4月24日,十三層,四層
RPPNMLOLQHPFFBK66DA,,48.15,見其他登記事項,鋼筋混凝土造,109年4月24日,十三層,
RPQNMLKLQHPFFBK98DA,,155.98,住家用,加強磚造,,二層,一層 二層
RPQNMLPLQHPFFBK86DA,24,159.97,住家用,鋼筋混凝土造,85年12月1日,四層,一層 二層 三層 四層
RPQNMLOLQHPFFBK76DA,,58.55,住家用,鋼筋混凝土造,109年4月24日,十三層,十二層
RPQNMLOLQHPFFBK76DA,,54.88,見其他登記事項,鋼筋混凝土造,109年4月24日,十三層,
RPVNMLMKQHPFFBK96DA,22,5.64,見其他登記事項,鋼筋混凝土造,87年6月26日,六層,
RPVNMLMKQHPFFBK96DA,22,4.06,見其他登記事項,鋼筋混凝土造,87年6月26日,,
RPVNMLMKQHPFFBK96DA,22,19.50,住家用,鋼筋混凝土造,87年6月26日,六層,六層
RPTOMLPJQHPFFBK07DA,,187.91,住家用,鋼筋混凝土造,108年5月27日,三層,一層 二層 三層
RPUNMLOLQHPFFCK27DA,,185.27,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層
RPRNMLTKQHPFFBK27DA,2,91.45,住家用,鋼筋混凝土造,107年8月3日,五層,五層
RPRNMLTKQHPFFBK27DA,2,17.75,見其他登記事項,鋼筋混凝土造,107年8月3日,五層,
RPRNMLTKQHPFFBK27DA,2,18.89,停車空間,鋼筋混凝土造,107年8月3日,五層,
RPVNMLOLQHPFFCK37DA,,185.27,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層
RPXNMLOLQHPFFCK57DA,,183.79,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層
RPWNMLOLQHPFFCK47DA,,185.27,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層
RPSNMLNLPHPFFDK96DA,,319.54,見其他登記事項,鋼筋混凝土造,106年9月30日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLOLQHPFFCK76DA,,185.27,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層
RPSNMLKLQHPFFDK76DA,4,71.43,見其他登記事項,鋼筋混凝土造,105年4月22日,十層,一層
RPSNMLKLQHPFFDK76DA,4,20.72,見其他登記事項,鋼筋混凝土造,105年4月22日,十層,
RPSNMLKLQHPFFDK76DA,4,32.82,見其他登記事項,鋼筋混凝土造,105年4月22日,十層,
RPQPMLPLQHPFFDK27DA,5,247.04,見其他登記事項,鋼筋混凝土造,104年4月23日,四層,一層 二層 三層 四層
RPRNMLMLQHPFFDK86DA,4,98.89,見其他登記事項,鋼筋混凝土造,105年11月30日,十四層,四層
RPRNMLMLQHPFFDK86DA,4,16.67,共有部分,鋼筋混凝土造,105年11月30日,十四層,
RPRNMLMLQHPFFDK86DA,4,45.11,共有部分,鋼筋混凝土造,105年11月30日,十四層,
RPPOMLLLQHPFFDK66DA,3,5.18,見其他登記事項,鋼筋混凝土造,106年8月25日,十層,一層
RPPOMLLLQHPFFDK66DA,3,86.01,住家用,鋼筋混凝土造,106年8月25日,九層,六層
RPPOMLLLQHPFFDK66DA,3,33.41,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPPOMLLLQHPFFDK66DA,3,52.93,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPPOMLLLQHPFFDK66DA,3,17.77,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPPNMLNLQHPFFDK76DA,4,47.04,見其他登記事項,鋼筋混凝土造,105年5月18日,十三層,三層
RPPNMLNLQHPFFDK76DA,4,21.78,共有部分,鋼筋混凝土造,105年5月18日,十三層,
RPQNMLPLQHPFFDK07DA,3,117.86,見其他登記事項,鋼骨鋼筋混凝土造,106年2月13日,二十層,十七層
RPQNMLPLQHPFFDK07DA,3,24.89,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,
RPQNMLPLQHPFFDK07DA,3,46.79,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,
RPSNMLOLQHPFFDK17DA,1,202.05,住家用,鋼筋混凝土造,108年9月2日,三層,一層 二層 三層
RPTNMLLLQHPFFFK17DA,,96.71,見其他登記事項,鋼筋混凝土造,108年12月20日,十層,九層
RPTNMLLLQHPFFFK17DA,,70.82,見其他登記事項,鋼筋混凝土造,108年12月20日,十層,
