"addr","lat","long"
"桃園市蘆竹區坑子口段頭前小段751號","25.04693352","121.29508445"
"桃園市大園區橫山段橫山小段211號","25.06384279","121.19558068"
"桃園市大園區竹圍段田寮小段721號","25.06384279","121.19558068"
"桃園市大園區華興段901號","25.06384279","121.19558068"
"桃園市蘆竹區南竹段301號","25.04693352","121.29508445"
"桃園市大園區竹圍段拔子林小段91號","25.06384279","121.19558068"
"桃園市大園區竹圍段三塊石小段481號","25.06384279","121.19558068"
"桃園市大園區竹圍段田寮小段391號","25.06384279","121.19558068"
"桃園市大園區大牛稠段大牛稠小段61號","25.06384279","121.19558068"
"桃園市大園區沙崙段沙崙小段271號","25.06384279","121.19558068"
"桃園市大園區竹圍段崁下小段211號","25.06384279","121.19558068"
"桃園市大園區竹圍段崁下小段211號","25.06384279","121.19558068"
"桃園市大園區埔心段埔心小段1621號","25.06384279","121.19558068"
"桃園市蘆竹區奉化路121號","25.039808","121.288417"
"桃園市大園區埔心段埔心小段1621號","25.06384279","121.19558068"
"桃園市大園區後厝里13鄰埔頂1號","25.06384279","121.19558068"
"桃園市大園區港口段1111號","25.06384279","121.19558068"
"桃園市大園區埔心村15鄰海豐坡1號","25.055143","121.223711"
"桃園市大園區沙崙段沙崙小段31號","25.06384279","121.19558068"
"桃園市大園區沙崙段沙崙小段2281號","25.06384279","121.19558068"
"桃園市大園區舊厝段1531號","25.06384279","121.19558068"
"桃園市大園區竹圍段崁下小段91號","25.06384279","121.19558068"
"桃園市大園區竹圍段拔子林小段91號","25.06384279","121.19558068"
"桃園市大園區沙崙段坡堵小段181號","25.06384279","121.19558068"
"桃園市蘆竹區蘆興段391號","25.04693352","121.29508445"
"桃園市大園區埔心段海豐坡小段1081號","25.06384279","121.19558068"
"桃園市大園區貨運段151號","25.06384279","121.19558068"
"桃園市大園區沙崙段沙崙小段1561號","25.06384279","121.19558068"
"桃園市大園區大牛稠段倒厝子小段571號","25.06384279","121.19558068"
"桃園市大園區沙崙段沙崙小段271號","25.06384279","121.19558068"
"桃園市大園區圳股頭段圳股頭小段511號","25.06384279","121.19558068"
"桃園市大園區沙崙段坡堵小段391號","25.06384279","121.19558068"
"桃園市八德區介壽路二段428巷1號","24.946259","121.296871"
"桃園市八德區建德路1巷70弄47衖1號","24.924358","121.279459"
"桃園市八德區福僑街1號","24.959289","121.295544"
"桃園市八德區同福段481號","24.92893097","121.28463376"
"桃園市八德區建德路1號","24.930989","121.280963"
"桃園市八德區建德路1號","24.930989","121.280963"
"桃園市八德區建德路1號","24.930989","121.280963"
"桃園市八德區建德路61號","24.930989","121.280963"
"桃園市平鎮區六和段1201號","24.94570169","121.21823451"
"桃園市八德區豐田一路31號","24.9262057","121.2890575"
"桃園市平鎮區環南路二段241號","24.940915","121.213899"
"桃園市平鎮區延平路二段301號","24.95086","121.213579"
"桃園市平鎮區平德路91號","24.927332","121.196045"
"桃園市八德區永福街一段85巷1號","24.961085","121.30475"
"桃園市平鎮區中央路369巷1號","24.967509","121.18281"
"桃園市龜山區明德路301號","24.990263","121.343369"
"桃園市龜山區光路千禧新城1號","24.99267322","121.3377571"
"桃園市平鎮區金龍路190巷39弄91號","24.896547","121.230992"
"桃園市龜山區中興段841號","24.99267322","121.3377571"
"桃園市平鎮區六和段1201號","24.94570169","121.21823451"
"桃園市觀音區中山路一段739巷1號","25.03211642","121.09995163"
"桃園市觀音區中山路一段739巷1號","25.03211642","121.09995163"
"桃園市中壢區中央西路二段164巷14弄1號","24.959231","121.213153"
"桃園市觀音區中山路一段739巷1號","25.03211642","121.09995163"
"桃園市中壢區龍岡路二段321巷39弄8衖61號","24.941994","121.233193"
"桃園市中壢區執信一街151號","24.945301","121.22772"
"桃園市觀音區坡興段271號","25.03653798","121.08201878"
"桃園市觀音區草漯段481號","25.03653798","121.08201878"
"桃園市中壢區中豐路249巷1號","24.959284","121.219914"
"桃園市中壢區中豐路249巷1號","24.959284","121.219914"
"桃園市龍潭區中原段571號","24.86394012","121.21629828"
"桃園市大溪區永昌段751號","24.88063316","121.28702893"
"桃園市龍潭區民有段331號","24.86394012","121.21629828"
"桃園市大溪區埔頂路二段470巷31號","24.91822442","121.28231863"
"桃園市大溪區東隆段1531號","24.88063316","121.28702893"
"桃園市桃園區博愛路61號","24.995437","121.311042"
"桃園市桃園區國強六街1號","24.987885","121.279576"
"桃園市桃園區榮華街49巷1號","24.975493","121.321917"
"桃園市桃園區德華街61號","24.992657","121.286013"
"桃園市桃園區中路五段541號","24.99387997","121.30190407"
"桃園市龜山區文昌一街28巷1號","25.057249","121.367928"
"桃園市龜山區精忠段181號","24.99267322","121.3377571"
"桃園市中壢區龍陵路1號","24.93351","121.231408"
"桃園市中壢區元化路89巷1號","24.958324","121.228413"
"桃園市中壢區忠孝路301號","24.979485","121.25407"
"桃園市中壢區環西路二段271號","24.965324","121.213146"
"桃園市中壢區後興路一段90巷1號","24.942109","121.247502"
"桃園市中壢區興仁路二段463巷1號","24.961283","121.264388"
"桃園市中壢區延平路331號","24.960375","121.225821"
"桃園市中壢區長樂街33巷1號","24.978023","121.249845"
"桃園市中壢區青埔四街31號","25.003875","121.219812"
"桃園市中壢區永順街1號","25.01109","121.202854"
"桃園市中壢區慈惠三街1號","24.961101","121.222986"
"桃園市中壢區青埔四街31號","25.003875","121.219812"
"桃園市中壢區青埔四街1號","25.003875","121.219812"
"桃園市觀音區忠富路富源段361號","24.97267","121.139485"
"桃園市觀音區忠富路富源段361號","24.97267","121.139485"
"桃園市中壢區青埔四街31號","25.003875","121.219812"
"桃園市中壢區中華路一段743巷52弄31號","24.968274","121.248824"
"桃園市中壢區普義路151號","24.960532","121.231652"
"桃園市中壢區治平街31號","24.954958","121.237683"
"桃園市中壢區興仁路二段91號","24.966685","121.263044"
"桃園市中壢區三光路121號","24.96134","121.21065"
"桃園市中壢區龍川街1號","24.934605","121.249196"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市龍潭區上林段751號","24.86394012","121.21629828"
"桃園市大溪區松樹段331號","24.88063316","121.28702893"
"桃園市龍潭區中豐路461巷106弄61號","24.883774","121.20932"
"桃園市大溪區烏塗段1291號","24.88063316","121.28702893"
"桃園市大溪區三元一街19巷6弄1號","24.88471","121.269398"
"桃園市大溪區田心子段下田心子小段1261號","24.88063316","121.28702893"
"桃園市龍潭區民治七街91號","24.821117","121.238912"
"桃園市大溪區文化路151號","24.87817642","121.29081763"
"桃園市龍潭區新龍路211號","24.858035","121.213567"
"桃園市大溪區大鶯路1651號","24.924415","121.309687"
"桃園市楊梅區梅獅路二段179巷1號","24.906747","121.177086"
"桃園市新屋區笨子港段榕樹下小段121號","24.97248034","121.10548076"
"桃園市新屋區大牛欄段大牛欄小段871號","24.97248034","121.10548076"
"桃園市新屋區十五間段十五間小段211號","24.97248034","121.10548076"
"桃園市楊梅區環東路451號","24.910017","121.156804"
"桃園市新屋區高洲一街31號","24.961341","121.160435"
"桃園市新屋區高洲一街1號","24.960986","121.160206"
"桃園市新屋區民有三路666巷15弄1號","24.966198","121.031761"
"桃園市楊梅區楊湖路三段322巷1號","24.91295442","121.09242963"
"桃園市新屋區十五間段十五間小段481號","24.97248034","121.10548076"
"桃園市楊梅區中山北路一段390巷45弄31號","24.910892","121.157298"
"桃園市中壢區福州一街241號","24.967347","121.232892"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區強國路31號","24.96750242","121.25912963"
"桃園市中壢區強國路31號","24.96750242","121.25912963"
"桃園市中壢區強國路31號","24.96750242","121.25912963"
"桃園市中壢區強國路31號","24.96750242","121.25912963"
"桃園市中壢區強國路31號","24.96750242","121.25912963"
"桃園市中壢區強國路31號","24.96750242","121.25912963"
"桃園市中壢區春德路271號","25.01397142","121.21122463"
"桃園市中壢區東芝路一段121號","24.985586","121.211005"
"桃園市中壢區龍岡路三段124巷15弄1號","24.936427","121.232518"
"桃園市中壢區青埔四街1號","25.003875","121.219812"
"桃園市中壢區溪洲三街61號","24.960638","121.230478"
"桃園市中壢區青埔四街31號","25.003875","121.219812"
"桃園市中壢區青埔四街31號","25.003875","121.219812"
"桃園市中壢區領航南路三段241號","25.011509","121.22077"
"桃園市中壢區龍慈路811號","24.932923","121.237079"
"桃園市中壢區領航南路三段241號","25.011509","121.22077"
"桃園市中壢區領航南路三段241號","25.011509","121.22077"
"桃園市中壢區領航南路三段241號","25.011509","121.22077"
"桃園市中壢區領航南路三段241號","25.011509","121.22077"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區榮安一街393巷1號","24.964549","121.256192"
"桃園市中壢區九和一街1號","24.96186","121.22324"
"桃園市桃園區三民路二段181號","24.99974","121.310498"
"桃園市桃園區春日路1111號","25.013338","121.309273"
"桃園市桃園區慈文路468巷1號","25.003105","121.296437"
"桃園市桃園區三民路二段181號","24.99974","121.310498"
"桃園市桃園區吉安街181號","25.00308942","121.28959163"
"桃園市桃園區吉安街151號","25.004038","121.290745"
"桃園市桃園區力行路385巷1號","24.998408","121.297403"
"桃園市桃園區龍城三街31號","24.980211","121.27054"
"桃園市桃園區力行路385巷1號","24.998408","121.297403"
"桃園市桃園區力行路385巷31號","24.997591","121.297398"
"桃園市桃園區福元街88巷1號","25.005038","121.319702"
"桃園市桃園區龍泉二街31號","24.980495","121.270292"
"桃園市桃園區大興西路二段1號","25.012014","121.299958"
"桃園市桃園區昆明路1號","24.983849","121.318318"
"桃園市桃園區大業路一段301號","25.009617","121.314032"
"桃園市桃園區民有東路1巷1號","25.015071","121.319341"
"桃園市桃園區春日路1141號","25.01403","121.309052"
"桃園市桃園區春日路1621號","25.025372","121.306087"
"桃園市桃園區春日路1591號","25.02445917","121.30638383"
"桃園市桃園區水岸二街61號","25.02746","121.300881"
"桃園市桃園區幸福路151號","25.029442","121.304613"
"桃園市桃園區幸福路181號","25.02763842","121.29907963"
"桃園市桃園區幸福路181號","25.02763842","121.29907963"
"桃園市桃園區春日路1591號","25.02445917","121.30638383"
"桃園市桃園區春日路1591號","25.02445917","121.30638383"
"桃園市桃園區藝文一街61號","25.014776","121.300609"
"桃園市桃園區春日路1621號","25.025372","121.306087"
"桃園市桃園區春日路1591號","25.02445917","121.30638383"
"桃園市桃園區新埔七街121號","25.020826","121.300805"
"桃園市桃園區慈文路691號","25.012629","121.309679"
"桃園市桃園區大有路211號","25.009306","121.319551"
"桃園市桃園區敬三街191巷1號","25.021796","121.289752"
"桃園市桃園區經國一路91號","25.028241","121.299443"
"桃園市桃園區吉安街151號","25.004015","121.290656"
"桃園市桃園區天祥三街31號","25.016676","121.305573"
"桃園市桃園區桃鶯路249巷31號","24.984169","121.319425"
"桃園市桃園區三民段1號","24.99387997","121.30190407"
"桃園市桃園區慈文路468巷1號","25.003105","121.296437"
"桃園市桃園區吉安一街181號","25.006499","121.291001"
"桃園市桃園區春日路1259巷1號","25.016986","121.308526"
"桃園市桃園區民安路61號","24.997813","121.300039"
"桃園市桃園區莊二街181號","25.025133","121.29709"
"桃園市桃園區守法路40巷1號","24.992608","121.296933"
"桃園市桃園區經國路61號","25.026542","121.301017"
"桃園市桃園區永安路241號","24.998555","121.303122"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市桃園區幸福路271號","25.029442","121.304613"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區領航北路二段61號","25.008151","121.202004"
"桃園市觀音區草福段361號","25.03653798","121.08201878"
"桃園市中壢區領航南路三段241號","25.011509","121.22077"
"桃園市中壢區青埔四街151號","25.007109","121.221291"
"桃園市中壢區青埔四街151號","25.007109","121.221291"
"桃園市中壢區山錦路91號","24.995114","121.179757"
"桃園市中壢區三和一街1號","24.954257","121.240793"
"桃園市中壢區力行北街1號","24.953371","121.240344"
"桃園市中壢區大勇三街1號","24.952533","121.238319"
"桃園市觀音區三座屋段新興小段661號","25.03653798","121.08201878"
"桃園市楊梅區青山一街65巷15弄31號","24.922008","121.177005"
"桃園市新屋區富九段1291號","24.97248034","121.10548076"
"桃園市新屋區石牌嶺段991號","24.97248034","121.10548076"
"桃園市楊梅區梅獅路二段166巷1號","24.906395","121.176661"
"桃園市楊梅區金山街361號","24.912109","121.161807"
"桃園市大溪區中庄段中庄小段391號","24.88063316","121.28702893"
"桃園市大溪區瑞興段2521號","24.88063316","121.28702893"
"桃園市大溪區中央路31號","24.879164","121.287662"
"桃園市龍潭區竹龍段301號","24.86394012","121.21629828"
"桃園市龍潭區竹龍段301號","24.86394012","121.21629828"
"桃園市龍潭區中豐路461巷106弄61號","24.883774","121.20932"
"桃園市龍潭區中豐路461巷106弄61號","24.883774","121.20932"
"桃園市龍潭區中豐路461巷106弄61號","24.883774","121.20932"
"桃園市龍潭區中豐路461巷106弄61號","24.883774","121.20932"
"桃園市大溪區仁和三街31號","24.895444","121.276144"
"桃園市龍潭區大同路57巷1號","24.858305","121.219604"
"桃園市龍潭區永和路31號","24.827174","121.243176"
"桃園市龍潭區聖亭路121巷121號","24.865169","121.205856"
"桃園市中壢區龍明街31號","24.948291","121.223716"
"桃園市中壢區中北路二段151號","24.95223","121.226832"
"桃園市中壢區領航南路四段91號","25.01691942","121.22209863"
"桃園市中壢區領航南路四段91號","25.01691942","121.22209863"
"桃園市中壢區領航南路四段91號","25.01691942","121.22209863"
"桃園市中壢區領航南路四段91號","25.01691942","121.22209863"
"桃園市中壢區中華路一段743巷12弄31號","24.967026","121.247725"
"桃園市中壢區領航南路四段91號","25.01691942","121.22209863"
"桃園市中壢區中園路31號","24.965212","121.236174"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段331號","25.006214","121.207634"
"桃園市中壢區高鐵南路二段361號","25.001208","121.203454"
"桃園市中壢區青峰路一段31號","25.014495","121.218211"
"桃園市中壢區新中北路二段301號","24.956317","121.263016"
"桃園市中壢區福州一街241號","24.967347","121.232892"
"桃園市中壢區仁德街63巷6弄1號","24.943391","121.251989"
"桃園市中壢區領航北路一段301號","25.005111","121.201286"
"桃園市中壢區新中北路二段170巷31號","24.954746","121.26347"
"桃園市中壢區晉元路337巷25弄1號","24.952761","121.265344"
"桃園市中壢區大仁二街1號","24.954449","121.242134"
"桃園市中壢區實踐路211號","24.957047","121.239022"
"桃園市中壢區青商路271號","25.012742","121.222709"
"桃園市中壢區永園路391號","25.004955","121.199675"
"桃園市觀音區福興街151號","25.044386","121.138166"
"桃園市中壢區榮民路181號","24.966235","121.261072"
"桃園市觀音區育仁段1231號","25.03653798","121.08201878"
"桃園市中壢區青埔四街151號","25.007109","121.221291"
"桃園市中壢區領航南路四段91號","25.01691942","121.22209863"
"桃園市中壢區領航南路四段91號","25.01691942","121.22209863"
"桃園市中壢區大華路312巷60弄1號","24.984441","121.257679"
"桃園市龜山區光路千禧新城31號","24.99267322","121.3377571"
"桃園市龜山區萬壽路二段571號","25.000299","121.347749"
"桃園市龜山區文青路331號","25.039821","121.390074"
"桃園市龜山區長慶二街61號","24.99267322","121.3377571"
"桃園市龜山區長慶二街91號","25.05514142","121.38399863"
"桃園市桃園區桃園段長美小段31號","24.99387997","121.30190407"
"桃園市桃園區蓮埔街61號","25.006065","121.297311"
"桃園市桃園區中山路1216巷91號","24.984725","121.277934"
"桃園市桃園區介壽路419巷31號","24.978381","121.305353"
"桃園市桃園區龍泉六街181號","24.983102","121.268554"
"桃園市桃園區南平路571號","25.018985","121.300366"
"桃園市桃園區中路五段1711號","24.99387997","121.30190407"
"桃園市桃園區中華路61號","24.990723","121.310448"
"桃園市桃園區中華路31號","24.990925","121.311169"
"桃園市桃園區復興路31號","24.990817","121.317298"
"桃園市龍潭區南龍段751號","24.86394012","121.21629828"
"桃園市中壢區松智二街91號","24.959048","121.171737"
"桃園市中壢區石頭段1號","24.96563047","121.22513412"
"桃園市觀音區九如一街43巷1號","25.042898","121.14304"
"桃園市觀音區中山路一段897巷13弄1號","25.031462","121.104439"
"桃園市觀音區莊一街1號","25.04391","121.133997"
"桃園市觀音區樹林段901號","25.03653798","121.08201878"
"桃園市中壢區仁愛段1141號","24.96563047","121.22513412"
"桃園市中壢區仁愛段1141號","24.96563047","121.22513412"
"桃園市龜山區中興段841號","24.99267322","121.3377571"
"桃園市龜山區中興段841號","24.99267322","121.3377571"
"桃園市龜山區中興段841號","24.99267322","121.3377571"
"桃園市龜山區中興段841號","24.99267322","121.3377571"
"桃園市龜山區明興街221巷36弄1號","24.982396","121.334654"
"桃園市龜山區茶專路201巷2弄1號","24.993223","121.364007"
"桃園市平鎮區環南路二段271號","24.940547","121.215567"
"桃園市平鎮區中豐路510巷31號","24.93564342","121.21461263"
"桃園市平鎮區興華街101巷12弄1號","24.94502","121.201716"
"桃園市八德區大勤街100巷18弄1號","24.948459","121.286992"
"桃園市八德區豐田一路1號","24.9265956","121.28972246"
"桃園市八德區桃德段541號","24.92893097","121.28463376"
"桃園市平鎮區高雙路1號","24.9583","121.192016"
"桃園市平鎮區環南路二段1號","24.944691","121.209037"
"桃園市八德區廣興五街91號","24.933683","121.279166"
"桃園市八德區公園路91號","24.967091","121.297512"
"桃園市八德區豐田一路121號","24.926295","121.284553"
"桃園市八德區金和路31號","24.95480659","121.29750449"
"桃園市蘆竹區奉化路211號","25.037831","121.29178"
"桃園市蘆竹區坑子口段頭前小段151號","25.04693352","121.29508445"
"桃園市大園區埔心段三塊厝小段451號","25.06384279","121.19558068"
"桃園市大園區港口段151號","25.06384279","121.19558068"
"桃園市大園區港口段31號","25.06384279","121.19558068"
"桃園市蘆竹區南竹段271號","25.04693352","121.29508445"
"桃園市蘆竹區中正路1號","25.040718","121.295284"
"桃園市蘆竹區福興段361號","25.04693352","121.29508445"
"桃園市蘆竹區南竹段631號","25.04693352","121.29508445"
"桃園市大園區中華路1號","25.066081","121.197235"
"桃園市蘆竹區南昌路282巷1號","25.039268","121.292828"
"桃園市大園區五塊厝段下埔小段901號","25.06384279","121.19558068"
"桃園市蘆竹區新南路一段31號","25.046062","121.294506"
"桃園市大園區竹圍段拔子林小段181號","25.06384279","121.19558068"
"桃園市大園區中山南路一段78巷31號","25.050117","121.208524"
"桃園市蘆竹區坑子口段頭前小段151號","25.04693352","121.29508445"
"桃園市大園區竹圍段海方厝小段61號","25.06384279","121.19558068"
"桃園市大園區公園路一段61號","25.004243","121.210569"
"桃園市大園區竹圍街31號","25.105198","121.243646"
"桃園市蘆竹區蘆興段721號","25.04693352","121.29508445"
"桃園市大園區華興段721號","25.06384279","121.19558068"
"桃園市蘆竹區南福街31號","25.041561","121.291866"
"桃園市大園區五塊厝段下埔小段991號","25.06384279","121.19558068"
"桃園市大園區竹圍段崁下小段1號","25.06384279","121.19558068"
"桃園市大園區埔心段海豐坡小段271號","25.06384279","121.19558068"
"桃園市大園區竹圍段三塊石小段1531號","25.06384279","121.19558068"
"桃園市大園區拔子林一路211號","25.076412","121.26440373"
"桃園市大園區拔子林一路211號","25.076412","121.26440373"
"桃園市大園區拔子林一路211號","25.076412","121.26440373"
"桃園市大園區埔心段海豐坡小段841號","25.06384279","121.19558068"
"桃園市蘆竹區大華街201巷1號","25.043068","121.258508"
"桃園市大園區沙崙段後厝小段691號","25.06384279","121.19558068"
"桃園市大園區沙崙段後厝小段691號","25.06384279","121.19558068"
"桃園市大園區沙崙段沙崙小段31號","25.06384279","121.19558068"
"桃園市大園區橫山段橫山小段31號","25.06384279","121.19558068"
"桃園市楊梅區秀才段1321號","24.90767527","121.14575321"
"桃園市楊梅區金山街275巷31號","24.911067","121.160813"
"桃園市楊梅區民富路一段366巷16弄1號","24.921596","121.127686"
"桃園市楊梅區永寧路1巷31號","24.902664","121.147262"
"桃園市大園區沙崙里15鄰沙崙1號","25.06384279","121.19558068"
"桃園市新屋區頭洲段991號","24.97248034","121.10548076"
"桃園市新屋區中正段361號","24.97248034","121.10548076"
"桃園市楊梅區草湳坡段埔心小段1號","24.90767527","121.14575321"
"桃園市蘆竹區南崁廟口段羊稠坑小段331號","25.04693352","121.29508445"
"桃園市大園區埔心段埔心小段1471號","25.06384279","121.19558068"
"桃園市蘆竹區南崁下段571號","25.04693352","121.29508445"
"桃園市大園區埔心段埔心小段631號","25.06384279","121.19558068"
"桃園市八德區高城八街61號","24.977982","121.273893"
"桃園市八德區東勇街69巷1號","24.962691","121.306476"
"桃園市大園區園九街1號","25.05309","121.175537"
"桃園市大園區沙崙段埔頂小段61號","25.06384279","121.19558068"
"桃園市大園區五塊厝段下埔小段391號","25.06384279","121.19558068"
"桃園市平鎮區中正三路61號","24.928096","121.255789"
"桃園市平鎮區忠貞段361號","24.94570169","121.21823451"
"桃園市平鎮區忠貞段361號","24.94570169","121.21823451"
"桃園市平鎮區忠貞段361號","24.94570169","121.21823451"
"桃園市龜山區萬壽路一段369巷1號","25.01645342","121.40138463"
"桃園市龜山區楓義段1171號","24.99267322","121.3377571"
"桃園市蘆竹區六福路211號","25.060197","121.296698"
"桃園市八德區富城街1號","24.975313","121.27216"
"桃園市大園區埔心段三塊厝小段721號","25.06384279","121.19558068"
"桃園市蘆竹區八股段931號","25.04693352","121.29508445"
"桃園市大園區五塊厝段下埔小段781號","25.06384279","121.19558068"
"桃園市大園區高鐵南路一段31號","25.011935","121.212419"
"桃園市大園區大牛稠段倒厝子小段541號","25.06384279","121.19558068"
"桃園市大園區五塊厝段下埔小段1201號","25.06384279","121.19558068"
"桃園市龍潭區聖德街57巷1號","24.885423","121.203259"
"桃園市楊梅區中山北路一段199巷1號","24.906538","121.155475"
"桃園市楊梅區中山北路二段265巷32弄1號","24.909799","121.173891"
"桃園市楊梅區青山三街61號","24.919713","121.17157"
"桃園市新屋區崁頭厝段崁頭厝小段961號","24.97248034","121.10548076"
"桃園市楊梅區長紅段721號","24.90767527","121.14575321"
"桃園市楊梅區環南路162巷1號","24.90155","121.1457"
"桃園市楊梅區環南路109巷1號","24.901329","121.146901"
"桃園市新屋區下田心子段赤牛欄小段1831號","24.97248034","121.10548076"
"桃園市新屋區石牌嶺段661號","24.97248034","121.10548076"
"桃園市楊梅區民生段751號","24.90767527","121.14575321"
"桃園市新屋區石牌嶺段1381號","24.97248034","121.10548076"
"桃園市楊梅區楊富段1141號","24.90767527","121.14575321"
"桃園市大園區埔心段海豐坡小段211號","25.06384279","121.19558068"
"桃園市蘆竹區宏昌段511號","25.04693352","121.29508445"
"桃園市蘆竹區大興十街91號","25.021446","121.255106"
"桃園市蘆竹區八股段1051號","25.04693352","121.29508445"
"桃園市大園區大牛稠段倒厝子小段631號","25.06384279","121.19558068"
"桃園市大園區青昇路一段132巷186弄1號","25.010719","121.226113"
"桃園市大園區園航路391號","25.05725","121.175634"
"桃園市蘆竹區海山路二段海寧巷6弄1號","25.107606","121.255563"
"桃園市大園區埔心段埔心小段601號","25.06384279","121.19558068"
"桃園市大園區五塊厝段大埔小段1591號","25.06384279","121.19558068"
"桃園市大園區五塊厝段大埔小段1591號","25.06384279","121.19558068"
"桃園市大園區五塊厝段大埔小段1591號","25.06384279","121.19558068"
"桃園市大園區大觀路600巷12弄1號","25.062992","121.175968"
"桃園市大園區沙崙段後厝小段691號","25.06384279","121.19558068"
"桃園市大園區竹圍段三塊石小段421號","25.06384279","121.19558068"
"桃園市大園區五塊厝段下埔小段631號","25.06384279","121.19558068"
"桃園市大園區埔心段海豐坡小段571號","25.06384279","121.19558068"
"桃園市大園區五塊厝段下埔小段871號","25.06384279","121.19558068"
"桃園市大園區埔心段埔心小段1261號","25.06384279","121.19558068"
"桃園市大園區和平西路67巷1號","25.057721","121.198179"
"桃園市大園區埔心段埔心小段1891號","25.06384279","121.19558068"
"桃園市大園區竹圍段三塊石小段271號","25.06384279","121.19558068"
"桃園市大園區和平西路二段682巷31號","25.027843","121.181367"
"桃園市蘆竹區八股段691號","25.04693352","121.29508445"
"桃園市大園區三石里6鄰三塊石31號","25.064693","121.249017"
"桃園市大園區福德路178巷30弄1號","25.07525","121.256012"
"桃園市大園區大牛稠段大牛稠小段1號","25.06384279","121.19558068"
"桃園市大園區埔心段埔心小段1561號","25.06384279","121.19558068"
"桃園市大園區竹圍段竹圍小段181號","25.06384279","121.19558068"
"桃園市蘆竹區坑子口段頭前小段151號","25.04693352","121.29508445"
"桃園市大園區橫山段尖山小段61號","25.06384279","121.19558068"
"桃園市大園區竹圍街121號","25.105208","121.243534"
"桃園市大園區溪海路153巷1號","25.035061","121.19174323"
"桃園市八德區中正一路121號","24.930138","121.283159"
"桃園市八德區大智段841號","24.92893097","121.28463376"
"桃園市八德區廣福路20巷1號","24.958793","121.29876"
"桃園市八德區中正一路121號","24.930138","121.283159"
"桃園市八德區豐田一路31號","24.9262057","121.2890575"
"桃園市平鎮區六和段901號","24.94570169","121.21823451"
"桃園市平鎮區六和段751號","24.94570169","121.21823451"
"桃園市平鎮區民族路二段23巷1號","24.956916","121.207729"
"桃園市平鎮區文化街271號","24.951016","121.203656"
"桃園市平鎮區東安段481號","24.94570169","121.21823451"
"桃園市平鎮區建安路236巷121號","24.917299","121.237481"
"桃園市平鎮區山子頂段151號","24.94570169","121.21823451"
"桃園市龜山區光路千禧新城1號","24.99267322","121.3377571"
"桃園市龜山區宏慶街31號","25.018835","121.410118"
"桃園市龜山區明德路241號","24.991024","121.342717"
"桃園市平鎮區六和段751號","24.94570169","121.21823451"
"桃園市平鎮區六和段931號","24.94570169","121.21823451"
"桃園市中壢區仁愛段1141號","24.96563047","121.22513412"
"桃園市中壢區仁愛段1141號","24.96563047","121.22513412"
"桃園市觀音區藍埔段2131號","25.03653798","121.08201878"
"桃園市中壢區徐州街1號","24.950237","121.235316"
"桃園市中壢區大江段1號","24.96563047","121.22513412"
"桃園市大溪區三層段柑坪小段1號","24.88063316","121.28702893"
"桃園市大溪區三層段柑坪小段1號","24.88063316","121.28702893"
"桃園市大溪區石屯段上石屯小段1號","24.88063316","121.28702893"
"桃園市大溪區僑愛一街72巷16弄1號","24.922427","121.29388"
"桃園市大溪區半屏段271號","24.88063316","121.28702893"
"桃園市大溪區溪崁段1111號","24.88063316","121.28702893"
"桃園市桃園區溫州街61號","25.00688","121.2974"
"桃園市桃園區中埔六街1號","25.015397","121.296443"
"桃園市桃園區南平路254巷1號","25.019293","121.300303"
"桃園市桃園區大業路一段31號","25.004022","121.318058"
"桃園市桃園區桃鶯路361號","24.980767","121.31977"
"桃園市桃園區莊敬路二段181號","25.021351","121.291157"
"桃園市桃園區龍壽段421號","24.99387997","121.30190407"
"桃園市桃園區中正路1381號","25.023957","121.294617"
"桃園市龜山區文化三路1巷61號","25.061723","121.361801"
"桃園市桃園區永樂街61號","24.996905","121.310935"
"桃園市龜山區大同路236巷31號","24.989956","121.344299"
"桃園市龜山區幸福十七街1號","24.985967","121.336813"
"桃園市龜山區幸福七街1號","24.986304","121.335054"
"桃園市龜山區振興路58巷3弄1號","25.00351","121.350944"
"桃園市龜山區振興路58巷2弄1號","25.0033","121.350872"
"桃園市龜山區長慶三街1號","24.99267322","121.3377571"
"桃園市龜山區文化三路61號","25.059245","121.363008"
