,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,address,longitude,latitude,floor
0,The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,addr,lat,long,floor
71,中壢區,房地(土地+建物)+車位,青埔二街151~180號,23.86,其他,,,1090624,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050910,200.22,3,2,2,有,有,16160000,90744,坡道平面,35.36,1200000,,RPQWMLSKQHPFFBH67DA,99.97,2.07,8.23,有,桃園市中壢區青埔二街151號,25.008133,121.220967,15
72,中壢區,房地(土地+建物)+車位,春德路271~300號,8.72,其他,,,1090711,土地1建物1車位1,二層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,66.72,1,1,1,有,有,6060000,90827,坡道機械,17.1,0,,RPRWMLSKQHPFFBH77DA,30.82,1.49,0.0,有,桃園市中壢區春德路271號,25.01397142,121.21122463,15
73,中壢區,房地(土地+建物)+車位,青峰路一段31~60號,15.03,其他,,,1090703,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051010,118.76,0,1,1,有,有,12710000,107023,坡道平面,26.47,0,,RPQNMLTKQHPFFBH86DA,53.59,4.72,0.0,有,桃園市中壢區青峰路一段31號,25.014495,121.218211,14
74,中壢區,房地(土地+建物)+車位,青峰路一段31~60號,19.27,其他,,,1090714,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051010,150.49,0,1,1,有,有,16380000,108844,坡道平面,26.47,0,,RPWNMLTKQHPFFBH47DA,71.38,6.85,0.0,有,桃園市中壢區青峰路一段31號,25.014495,121.218211,14
75,中壢區,房地(土地+建物),普義路151~180號,16.47,其他,,,1090622,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811124,96.67,2,2,1,有,有,4500000,46550,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTOMLTKQHPFFBH27DA,64.85,0.0,7.29,有,桃園市中壢區普義路151號,24.960532,121.231652,7
76,觀音區,土地,埔頂段1021~1050地號,8710.02,,一般農業區,農牧用地,1090428,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,71139000,8167,,0.0,0,,RPPPMLTKQHPFFBH96DA,0.0,0.0,0.0,無,桃園市觀音區埔頂段1021號,25.03653798,121.08201878,
77,中壢區,房地(土地+建物)+車位,新生路三段871~900號,29.37,其他,,,1090801,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050801,170.51,4,2,2,有,有,10750000,63046,坡道平面,0.0,0,,RPQPMLTKQHPFFBH07DA,80.27,3.53,9.95,有,桃園市中壢區新生路三段871號,24.993511,121.220987,15
78,中壢區,房地(土地+建物),崁頂路1401巷31~60號,76.0,其他,,,1090807,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,0620912,53.0,4,2,1,有,無,4500000,84906,,0.0,0,,RPRRMLTKQHPFFBH37DA,53.0,0.0,0.0,無,桃園市中壢區崁頂路1401巷31號,24.95313,121.265755,1
79,中壢區,房地(土地+建物)+車位,正光二街61~90號,23.49,其他,,,1090724,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020525,164.6,3,2,2,有,有,9000000,54678,坡道平面,0.0,0,,RPSRMLTKQHPFFBH47DA,79.56,3.22,9.68,有,桃園市中壢區正光二街61號,24.958916,121.205578,15
80,中壢區,土地,廣青段91~120地號,612.09,其他,,,1090728,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,16337,,0.0,0,,RPUQMLTKQHPFFBH57DA,0.0,0.0,0.0,無,桃園市中壢區廣青段91號,24.96563047,121.22513412,
81,中壢區,土地,山下段1351~1380地號,4896.0,,特定農業區,農牧用地,1090720,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,54000000,11029,,0.0,0,,RPQRMLKLQHPFFBH09DA,0.0,0.0,0.0,無,桃園市中壢區山下段1351號,24.96563047,121.22513412,
82,龍潭區,土地,聖亭段151~180地號,103.76,,一般農業區,農牧用地,1090706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,9638,,0.0,0,,RPWPMLSLPHPFFCH67DA,0.0,0.0,0.0,無,桃園市龍潭區聖亭段151號,24.86394012,121.21629828,
83,大溪區,房地(土地+建物),文化路121巷31~60號,33.44,其他,,,1090729,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090427,92.02,2,2,1,有,有,4950000,53793,,0.0,0,,RPSNMLKMPHPFFCH98DA,57.15,0.0,10.23,有,桃園市大溪區文化路121巷31號,24.88000742,121.29322463,5
84,大溪區,房地(土地+建物)+車位,仁善街181~210號,28.36,其他,,,1090213,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070815,188.67000000000002,3,2,2,有,有,11270000,64845,坡道平面,36.46,1400000,,RPVNMLOKQHPFFCH96DA,90.39,2.6,10.2,有,桃園市大溪區仁善街181號,24.909483,121.28276,23
85,龍潭區,房地(土地+建物)+車位,東龍路341巷1~30號,21.42,其他,,,1070922,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090323,149.56,3,2,1,有,有,8676000,67400,坡道平面,39.5,1258000,,RPPNMLQKQHPFFCH56DA,67.01,0.0,4.58,有,桃園市龍潭區東龍路341巷1號,24.86763142,121.21337363,14
86,大溪區,房地(土地+建物),介壽路844巷1~30號,39.62,其他,,,1090710,土地3建物1車位0,一層，二層,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0731124,109.76,2,2,2,有,無,4500000,40999,,0.0,0,瑕疵物件;,RPSNMLRKQHPFFCH96DA,89.64,10.78,9.34,無,桃園市大溪區介壽路844巷1號,24.900874,121.283495,4
87,大溪區,土地,一德段121~150地號,336.05,農,,,1090622,土地1建物0車位0,,,其他,,,,0.0,6,2,3,有,無,6700000,19938,,0.0,0,未登記建物;,RPPOMLRKQHPFFCH76DA,0.0,0.0,0.0,無,桃園市大溪區一德段121號,24.88063316,121.28702893,
88,龍潭區,房地(土地+建物)+車位,中豐路461巷121~150號,15.58,,鄉村區,乙種建築用地,1090627,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302,125.9,2,2,1,有,有,5680000,46473,坡道平面,29.5,1200000,,RPRPMLRKQHPFFCH07DA,55.6,2.75,7.98,有,桃園市龍潭區中豐路461巷121號,24.88280742,121.20849263,15
89,楊梅區,房地(土地+建物)+車位,民族路五段147巷31~60號,22.29,其他,,,1090727,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040519,125.22,3,2,1,有,有,4500000,35937,坡道平面,0.0,0,,RPTNMLKMPHPFFDH56DA,57.52,0.0,7.43,有,桃園市楊梅區民族路五段147巷31號,24.955614,121.173622,10
90,楊梅區,房地(土地+建物),中山北路二段271~300號,36.25,其他,,,1090723,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680830,105.01,2,1,2,有,無,2600000,24760,,0.0,0,,RPRNMLPJQHPFFDH66DA,105.01,0.0,0.0,無,桃園市楊梅區中山北路二段271號,24.910535,121.173743,4
91,楊梅區,土地,民豐段151~180地號,194.43,其他,特定農業區,甲種建築用地,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1764450,9075,,0.0,0,,RPQOMLMKQHPFFDH09DA,0.0,0.0,0.0,無,桃園市楊梅區民豐段151號,24.90767527,121.14575321,
92,楊梅區,土地,民豐段151~180地號,194.43,其他,特定農業區,甲種建築用地,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1764450,9075,,0.0,0,,RPROMLMKQHPFFDH56DA,0.0,0.0,0.0,無,桃園市楊梅區民豐段151號,24.90767527,121.14575321,
93,楊梅區,土地,民豐段151~180地號,194.43,,特定農業區,甲種建築用地,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1764450,9075,,0.0,0,,RPTOMLMKQHPFFDH76DA,0.0,0.0,0.0,無,桃園市楊梅區民豐段151號,24.90767527,121.14575321,
94,新屋區,土地,石磊子段石磊子小段1711~1740地號,415.0,,特定農業區,農牧用地,1090731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1286500,3100,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTNMLOKQHPFFDH86DA,0.0,0.0,0.0,無,桃園市新屋區石磊子段石磊子小段1711號,24.97248034,121.10548076,
95,楊梅區,房地(土地+建物),楊湖路三段442巷151~180號,726.0,,特定農業區,農牧用地,1090525,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040531,208.57,4,1,3,有,無,13000000,62329,,0.0,0,,RPSNMLRKQHPFFDH07DA,205.07,0.0,3.5,無,桃園市楊梅區楊湖路三段442巷151號,24.916007,121.088496,3
96,新屋區,土地,社子段1~30地號,46.87,,特定農業區,甲種建築用地,1090807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,709000,15127,,0.0,0,,RPSOMLRKQHPFFDH17DA,0.0,0.0,0.0,無,桃園市新屋區社子段1號,24.97248034,121.10548076,
97,新屋區,土地,清華段1171~1200地號,411.88,,特定農業區,甲種建築用地,1090810,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10591000,25714,,0.0,0,,RPWPMLRKQHPFFDH67DA,0.0,0.0,0.0,無,桃園市新屋區清華段1171號,24.97248034,121.10548076,
98,楊梅區,土地,永福段1531~1560地號,606.06,其他,,,1090805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43900000,72435,,0.0,0,,RPRQMLRKQHPFFDH27DA,0.0,0.0,0.0,無,桃園市楊梅區永福段1531號,24.90767527,121.14575321,
99,新屋區,房地(土地+建物),快速路七段1231~1260號,1177.0,,特定農業區,農牧用地,1090723,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,1090417,116.26,1,1,2,有,無,3853600,33146,,0.0,0,,RPPNMLSKQHPFFDH86DA,116.26,0.0,0.0,無,桃園市新屋區快速路七段1231號,24.990947,121.116015,2
100,楊梅區,房地(土地+建物),楊湖路一段773巷70弄1~30號,107.18,,山坡地保育區,丙種建築用地,1090722,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0951110,199.28,5,2,3,有,有,7500000,37635,,0.0,0,,RPVPMLSKQHPFFDH67DA,176.96,4.88,17.44,無,桃園市楊梅區楊湖路一段773巷70弄1號,24.909338,121.124641,4
101,楊梅區,土地,頭重溪段151~180地號,97.0,其他,,,1090711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,58763,,0.0,0,,RPTNMLTKQHPFFDH37DA,0.0,0.0,0.0,無,桃園市楊梅區頭重溪段151號,24.90767527,121.14575321,
102,楊梅區,房地(土地+建物),青山五街1~30號,7.9,其他,,,1090729,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840324,41.34,1,0,1,有,有,1100000,26609,,0.0,0,,RPXNMLTKQHPFFDH77DA,23.03,0.0,2.95,有,桃園市楊梅區青山五街1號,24.921189,121.1715,15
103,楊梅區,房地(土地+建物),青山五街1~30號,21.47,其他,,,1090729,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841107,124.13,3,2,2,有,有,2980000,24007,,0.0,0,,RPOOMLTKQHPFFDH96DA,84.39,0.0,7.8,有,桃園市楊梅區青山五街1號,24.921189,121.1715,12
104,楊梅區,土地,甡甡段211~240地號,843.58,其他,,,1090806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2098750,2488,,0.0,0,土地增值稅由買方負擔親友、員工、共有人或其他特殊關係間之交易;,RPSOMLTKQHPFFDH37DA,0.0,0.0,0.0,無,桃園市楊梅區甡甡段211號,24.90767527,121.14575321,
105,大園區,土地,大牛稠段倒厝子小段781~810地號,2832.0,,特定農業區,農牧用地,1090707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58970000,20823,,0.0,0,,RPTRMLTJPHPFFEH67DA,0.0,0.0,0.0,無,桃園市大園區大牛稠段倒厝子小段781號,25.06384279,121.19558068,
106,大園區,土地,竹圍段竹圍小段1~30地號,114.38,,鄉村區,交通用地,1090606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4150000,36283,,0.0,0,,RPQWMLOKPHPFFEH47DA,0.0,0.0,0.0,無,桃園市大園區竹圍段竹圍小段1號,25.06384279,121.19558068,
107,大園區,土地,沙崙段沙崙小段181~210地號,25.0,,一般農業區,甲種建築用地,1090622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1415000,56600,,0.0,0,,RPSWMLOKPHPFFEH67DA,0.0,0.0,0.0,無,桃園市大園區沙崙段沙崙小段181號,25.06384279,121.19558068,
108,大園區,房地(土地+建物),圳頭路311巷91~120號,2000.0,,一般農業區,農牧用地,1090604,土地1建物1車位0,全,二層,透天厝,農舍,鋼筋混凝土造,0821005,316.88,2,1,1,有,無,55000000,173567,,0.0,0,,RPTWMLOLPHPFFEH87DA,254.74,40.52,21.62,無,桃園市大園區圳頭路311巷91號,25.081624,121.204282,2
109,大園區,土地,埔心段埔心小段571~600地號,110.0,,特定農業區,甲種建築用地,1090620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7150000,65000,,0.0,0,,RPWWMLOLPHPFFEH18DA,0.0,0.0,0.0,無,桃園市大園區埔心段埔心小段571號,25.06384279,121.19558068,
110,大園區,土地,青峰段31~60地號,100.0,其他,,,1090711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12850000,128500,,0.0,0,,RPVSMLSLPHPFFEH08DA,0.0,0.0,0.0,無,桃園市大園區青峰段31號,25.06384279,121.19558068,
111,大園區,土地,埔心段三塊厝小段331~360地號,3303.0,,一般農業區,農牧用地,1090612,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42960000,13006,,0.0,0,,RPSNMLNJQHPFFEH66DA,0.0,0.0,0.0,無,桃園市大園區埔心段三塊厝小段331號,25.06384279,121.19558068,
112,蘆竹區,土地,福厚段241~270地號,93.04,,一般農業區,農牧用地,1090722,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,18272,,0.0,0,,RPXRMLNJQHPFFEH57DA,0.0,0.0,0.0,無,桃園市蘆竹區福厚段241號,25.04693352,121.29508445,
113,大園區,土地,貨運段151~180地號,3635.65,,特定農業區,農牧用地,1090614,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,96980000,26675,,0.0,0,,RPVPMLOJQHPFFEH27DA,0.0,0.0,0.0,無,桃園市大園區貨運段151號,25.06384279,121.19558068,
114,蘆竹區,土地,坑子口段頭前小段91~120地號,18.16,,一般農業區,農牧用地,1090614,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,19273,,0.0,0,,SPVPMLOJQHPFFEH37DA,0.0,0.0,0.0,無,桃園市蘆竹區坑子口段頭前小段91號,25.04693352,121.29508445,
115,大園區,土地,埔心段埔心小段1471~1500地號,411.55,,特定農業區,甲種建築用地,1090622,土地17建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15304000,37186,,0.0,0,,RPTSMLMKQHPFFEH27DA,0.0,0.0,0.0,無,桃園市大園區埔心段埔心小段1471號,25.06384279,121.19558068,
116,大園區,土地,大牛稠段倒厝子小段1171~1200地號,250.17,,特定農業區,甲種建築用地,1090623,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11870000,47448,,0.0,0,,RPXQMLNKQHPFFEH57DA,0.0,0.0,0.0,無,桃園市大園區大牛稠段倒厝子小段1171號,25.06384279,121.19558068,
117,大園區,土地,沙崙段沙崙小段781~810地號,1756.0,,一般農業區,農牧用地,1090612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45392600,25850,,0.0,0,,RPVUMLNKQHPFFEH77DA,0.0,0.0,0.0,無,桃園市大園區沙崙段沙崙小段781號,25.06384279,121.19558068,
118,大園區,土地,竹圍段崁下小段61~90地號,397.0,,一般農業區,甲種建築用地,1090703,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16670000,41990,,0.0,0,,RPTRMLOKQHPFFEH37DA,0.0,0.0,0.0,無,桃園市大園區竹圍段崁下小段61號,25.06384279,121.19558068,
119,大園區,房地(土地+建物),埔心里4鄰廟後61~90號,30.39,,鄉村區,乙種建築用地,1090620,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840125,99.44,2,2,2,有,有,2150000,21621,,0.0,0,,RPSQMLOKQHPFFEH17DA,73.37,0.0,7.73,有,桃園市大園區埔心里4鄰廟後61號,25.053154,121.226664,10
120,大園區,土地,大牛稠段大牛稠小段181~210地號,1595.79,,特定農業區,農牧用地,1090630,土地19建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25000000,15666,,0.0,0,附375租約移轉過戶。,RPQNMLRKQHPFFEH96DA,0.0,0.0,0.0,無,桃園市大園區大牛稠段大牛稠小段181號,25.06384279,121.19558068,
121,大園區,土地,沙崙段後厝小段1~30地號,135.28,,一般農業區,甲種建築用地,1090615,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5620000,41543,,0.0,0,,RPPRMLRKQHPFFEH27DA,0.0,0.0,0.0,無,桃園市大園區沙崙段後厝小段1號,25.06384279,121.19558068,
122,大園區,土地,圳股頭段圳股頭小段391~420地號,2393.0,,一般農業區,農牧用地,1090610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59700000,24948,,0.0,0,,RPVRMLRKQHPFFEH87DA,0.0,0.0,0.0,無,桃園市大園區圳股頭段圳股頭小段391號,25.06384279,121.19558068,
123,蘆竹區,土地,坑子口段頭前小段331~360地號,2102.02,,一般農業區,農牧用地,1090727,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39180000,18639,,0.0,0,,RPPPMLSKQHPFFEH17DA,0.0,0.0,0.0,無,桃園市蘆竹區坑子口段頭前小段331號,25.04693352,121.29508445,
124,蘆竹區,土地,坑子口段頭前小段541~570地號,294.0,,一般農業區,交通用地,1090727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5968000,20299,,0.0,0,,RPQPMLSKQHPFFEH27DA,0.0,0.0,0.0,無,桃園市蘆竹區坑子口段頭前小段541號,25.04693352,121.29508445,
125,大園區,土地,埔心段埔心小段1891~1920地號,1021.0,,特定農業區,農牧用地,1090722,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25368000,24846,,0.0,0,,RPRPMLSKQHPFFEH37DA,0.0,0.0,0.0,無,桃園市大園區埔心段埔心小段1891號,25.06384279,121.19558068,
126,蘆竹區,房地(土地+建物)+車位,長春路61~90號,21.19,其他,,,1090717,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,163.32999999999998,3,2,2,有,有,8200000,50205,坡道平面,0.0,0,,RPTPMLSKQHPFFEH57DA,87.91,1.14,10.77,有,桃園市蘆竹區長春路61號,25.051752,121.298761,11
127,蘆竹區,房地(土地+建物),吉林路121~150號,4.59,其他,,,1090717,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920619,47.24,1,1,1,有,有,3850000,81499,,0.0,0,,RPVPMLSKQHPFFEH77DA,25.55,0.77,12.11,有,桃園市蘆竹區吉林路121號,25.049337,121.299205,13
128,蘆竹區,土地,長安段841~870地號,247.2,其他,,,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14955600,60500,,0.0,0,依土地法第三十四條之一第一項至第三項規定辦理，如有不實，義務人願負法律責任.,RPUQMLSKQHPFFEH77DA,0.0,0.0,0.0,無,桃園市蘆竹區長安段841號,25.04693352,121.29508445,
