鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
汐止區,房地(土地+建物),康寧街753巷1~30號,40.84,,山坡地保育區,丙種建築用地,1090611,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720413,162.45999999999998,4,2,2,有,有,9400000,57860,,0.0,0,其他增建;,RPSNMLTKQHPFFDF07DA,120.84,0.0,20.76,有
萬里區,房地(土地+建物),翡翠路1~30號,9.68,其他,,,1090815,土地5建物1車位0,一層，二層，三層，四層，五層，六層，七層，八層，九層，十層，十一層，十二層，十三層，十四層，十五層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860221,44.39,1,1,1,有,有,1550000,34918,,0.0,0,,RPQNMLSKQHPFFDF76DA,34.3,0.63,3.81,有
淡水區,房地(土地+建物)+車位,濱海路三段571~600號,32.3,其他,,,1090625,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080524,188.14,0,0,0,無,有,17750000,103521,坡道平面,26.82,1050000,,RPVPMLKLPHPFFEF76DA,85.75,0.0,19.99,有
淡水區,房地(土地+建物)+車位,八勢路50巷61~90號,42.14,其他,,,1090729,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060602,192.53,3,2,2,有,有,22500000,132294,坡道平面,34.17,1550000,,RPQSMLQJQHPFFEF07DA,89.3,5.86,9.44,有
淡水區,房地(土地+建物)+車位,民族路31~60號,14.31,其他,,,1090725,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880111,128.12,2,2,1,有,有,11000000,85857,坡道平面,0.0,0,其他增建;,RPWNMLKLQHPFFEF76DA,74.52,0.0,8.62,有
淡水區,房地(土地+建物),八勢路一段151~180號,270.17,,山坡地保育區,丙種建築用地,1090716,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0800712,309.82000000000005,4,2,3,有,有,10000000,32277,,0.0,0,交易總價1000萬元，房屋分別計價300萬元，土地分別計價700萬元。,RPWPMLTKQHPFFEF77DA,252.07,12.87,23.22,無
三芝區,房地(土地+建物),三民街39巷31~60號,5.76,其他,,,1090805,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850105,36.64,1,1,1,有,有,1100000,30022,,0.0,0,陽台外推;,RPURMLTKQHPFFEF77DA,22.5,0.0,6.97,有
淡水區,房地(土地+建物)+車位,新市五路三段271~300號,8.47,其他,,,1090729,土地1建物1車位1,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,111.28999999999999,2,2,1,有,有,6400000,57507,坡道機械,15.42,0,,RPRPMLLLQHPFFEF56DA,55.9,3.47,6.13,有
淡水區,房地(土地+建物)+車位,新市三路一段91~120號,16.92,其他,,,1090727,土地1建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,115.46000000000001,2,1,2,有,有,8150000,75741,坡道平面,25.02,1300000,,RPRPMLKLQHPFFEF09DA,53.25,3.72,4.17,有
淡水區,房地(土地+建物)+車位,新市三路一段61~90號,26.91,其他,,,1090803,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,178.58999999999997,3,2,2,有,有,14200000,84001,坡道平面,25.02,1300000,,RPSPMLKLQHPFFEF56DA,88.94,3.61,11.58,有
