編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVSMLTKQHPFFBB27DA,,38.25,見其他登記事項,鋼筋混凝土造,109年6月25日,十二層,
RPVSMLTKQHPFFBB27DA,,38.25,見其他登記事項,鋼筋混凝土造,109年6月25日,十二層,
RPWSMLTKQHPFFBB37DA,,79.31,見其他登記事項,鋼筋混凝土造,109年6月25日,十二層,十二層
RPWSMLTKQHPFFBB37DA,,76.49,見其他登記事項,鋼筋混凝土造,109年6月25日,十二層,
RPRPMLTKQHPFFBB56DA,25,23.39,住家用,鋼筋混凝土造,84年11月24日,二十四層,十四層
RPRPMLTKQHPFFBB56DA,25,13.17,見其他登記事項,鋼筋混凝土造,84年11月24日,二十四層,
RPRPMLSKQHPFFBB09DA,,62.49,住家用,鋼筋混凝土造,71年11月11日,五層,五層
RPRPMLSKQHPFFBB09DA,,3.72,共有部份,鋼筋混凝土造,71年11月11日,五層,
RPXPMLSKQHPFFBB07DA,29,19.01,住家用,鋼筋混凝土造,80年4月15日,七層,六層
RPXPMLSKQHPFFBB07DA,29,9.62,共有部份,鋼筋混凝土造,80年4月15日,七層,
RPXSMLTKQHPFFBB47DA,,59.53,見其他登記事項,鋼筋混凝土造,109年6月25日,十二層,三層
RPXSMLTKQHPFFBB47DA,,66.68,見其他登記事項,鋼筋混凝土造,109年6月25日,十二層,
RPWQMLMKQHPFFBB09DA,43,103.82,住商用,加強磚造,66年6月22日,二層,一層 二層 騎樓
RPSSNLLKQHPFFBB88DA,48,65.74,住家用,加強磚造,61年6月3日,三層,三層
RPVUMLRJPHPFFBB07DA,39,117.23,住家用,加強磚造,70年1月15日,二層,一層 二層
RPRUMLRLPHPFFBB86DA,31,55.06,共有部份,鋼筋混凝土造,78年10月24日,十四層,
RPRUMLRLPHPFFBB86DA,31,151.89,住家用,鋼筋混凝土造,78年10月24日,十四層,六層
RPRUMLRLPHPFFBB86DA,31,2.28,共有部份,鋼筋混凝土造,78年10月24日,十四層,
RPVNMLKLQHPFFAB48DA,22,62.81,住家用,鋼筋混凝土造,87年9月30日,十二層,十一層
RPVNMLKLQHPFFAB48DA,22,17.22,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPWNMLKLQHPFFAB58DA,22,62.81,住家用,鋼筋混凝土造,87年9月30日,十二層,九層
RPWNMLKLQHPFFAB58DA,22,42.27,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPSNMLKLQHPFFAB18DA,40,222.61,住商用,鋼筋混凝土造,69年2月14日,四層,一層 二層 三層 四層 地下層
RPOQMLTKQHPFFAB88DA,3,187.86,見其他登記事項,鋼筋混凝土造,107年1月17日,五層,一層 二層 三層 四層 五層 騎樓 見其他登記事項
RPOQMLTKQHPFFAB88DA,3,187.86,見其他登記事項,鋼筋混凝土造,107年1月17日,五層,一層 二層 三層 四層 五層 騎樓 見其他登記事項
RPPPMLSKQHPFFAB78DA,,111.63,見其他登記事項,鋼筋混凝土造,109年1月22日,五層,一層 二層 三層 四層 五層
RPPPMLSKQHPFFAB78DA,,111.63,見其他登記事項,鋼筋混凝土造,109年1月22日,五層,一層 二層 三層 四層 五層
RPPPMLSKQHPFFAB78DA,,111.63,見其他登記事項,鋼筋混凝土造,109年1月22日,五層,一層 二層 三層 四層 五層
RPPPMLTKQHPFFAB88DA,14,146.74,見其他登記事項,鋼筋混凝土造,96年1月23日,十九層,八層
RPPPMLTKQHPFFAB88DA,14,34.04,見其他登記事項,鋼筋混凝土造,96年1月23日,十九層,
RPPPMLTKQHPFFAB88DA,14,74.15,見其他登記事項,鋼筋混凝土造,96年1月23日,十九層,
RPUOMLKLQHPFFAB48DA,31,131.08,住家用,鋼筋混凝土造,78年10月20日,五層,二層
RPRPMLRKQHPFFAB88DA,,106.06,住家用,木造,,一層,一層
RPUNMLTKQHPFFAB56DA,,82.53,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,九層
RPUNMLTKQHPFFAB56DA,,73.36,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPOQMLSKQHPFFAB78DA,10,111.15,見其他登記事項,鋼筋混凝土造,100年1月5日,十五層,十一層
RPOQMLSKQHPFFAB78DA,10,.13,見其他登記事項,鋼筋混凝土造,100年1月5日,十五層,一層
RPOQMLSKQHPFFAB78DA,10,26.14,見其他登記事項,鋼筋混凝土造,100年1月5日,十五層,
RPOQMLSKQHPFFAB78DA,10,22.45,見其他登記事項,鋼筋混凝土造,100年1月5日,十五層,
RPOQMLSKQHPFFAB78DA,10,30.80,見其他登記事項,鋼筋混凝土造,100年1月5日,十五層,
