編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRTMLRLQHPFFAH37DA,,18.70,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRTMLRLQHPFFAH37DA,,18.70,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPTTMLRLQHPFFAH57DA,,82.45,住家用,鋼筋混凝土造,109年6月22日,十四層,四層
RPTTMLRLQHPFFAH57DA,,12.13,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPTTMLRLQHPFFAH57DA,,2.84,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPTTMLRLQHPFFAH57DA,,25.94,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPTTMLRLQHPFFAH57DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPOUMLRLQHPFFAH17DA,,85.00,住家用,鋼筋混凝土造,109年6月22日,十三層,九層
RPOUMLRLQHPFFAH17DA,,7.00,見其他登記事項,鋼筋混凝土造,109年6月22日,十三層,
RPOUMLRLQHPFFAH17DA,,2.57,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPOUMLRLQHPFFAH17DA,,5.92,見其他登記事項,鋼筋混凝土造,109年6月22日,十三層,
RPOUMLRLQHPFFAH17DA,,26.74,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPOUMLRLQHPFFAH17DA,,74.81,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWTMLRLQHPFFAH87DA,,82.45,住家用,鋼筋混凝土造,109年6月22日,十四層,十層
RPWTMLRLQHPFFAH87DA,,11.91,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWTMLRLQHPFFAH87DA,,2.84,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWTMLRLQHPFFAH87DA,,25.90,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPWTMLRLQHPFFAH87DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPUTMLRLQHPFFAH67DA,,82.45,住家用,鋼筋混凝土造,109年6月22日,十四層,八層
RPUTMLRLQHPFFAH67DA,,11.91,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPUTMLRLQHPFFAH67DA,,2.84,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPUTMLRLQHPFFAH67DA,,25.90,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPUTMLRLQHPFFAH67DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPXTMLRLQHPFFAH97DA,,82.45,住家用,鋼筋混凝土造,109年6月22日,十四層,十二層
RPXTMLRLQHPFFAH97DA,,11.91,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPXTMLRLQHPFFAH97DA,,2.84,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPXTMLRLQHPFFAH97DA,,25.90,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPXTMLRLQHPFFAH97DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPVTMLRLQHPFFAH77DA,,82.45,住家用,鋼筋混凝土造,109年6月22日,十四層,九層
RPVTMLRLQHPFFAH77DA,,11.91,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPVTMLRLQHPFFAH77DA,,2.84,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPVTMLRLQHPFFAH77DA,,25.90,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPVTMLRLQHPFFAH77DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPPUMLRLQHPFFAH27DA,,82.45,住家用,鋼筋混凝土造,109年6月22日,十四層,九層
RPPUMLRLQHPFFAH27DA,,11.91,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPPUMLRLQHPFFAH27DA,,2.84,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPPUMLRLQHPFFAH27DA,,25.90,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPPUMLRLQHPFFAH27DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPUPMLLLQHPFFAH66DA,1,62.77,住家用,鋼筋混凝土造,108年11月7日,十四層,十一層
RPUPMLLLQHPFFAH66DA,1,57.90,見其他登記事項,鋼筋混凝土造,108年11月7日,十五層,
RPQUMLRLQHPFFAH37DA,,82.44,住家用,鋼筋混凝土造,109年6月22日,十四層,九層
RPQUMLRLQHPFFAH37DA,,11.91,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPQUMLRLQHPFFAH37DA,,2.84,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPQUMLRLQHPFFAH37DA,,25.90,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPQUMLRLQHPFFAH37DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPPPMLPLQHPFFAH56DA,12,42.22,住家用,鋼筋混凝土造,97年4月24日,十二層,八層
RPPPMLPLQHPFFAH56DA,12,49.81,共有部份,鋼筋混凝土造,97年4月24日,十三層,
RPPQMLSKQHPFFAH86DA,1,125.28,住家用,鋼筋混凝土造,108年3月21日,十四層,二層
